page_id,page_name,slicer_name,filter_column,slicer_dataset,card_id,card_name,card_dataset,responds,reason
248150074,工場売上分析,営業所,AP営業所名,ER_売上/受注_直近_PRD,1491562448,ステータス別_工場・倉庫・施設出荷_平均単価,ER_売上/受注_直近_PRD,✅,Cùng dataset
248150074,工場売上分析,売上時期,売上時期,ER_売上/受注_直近_PRD,1491562448,ステータス別_工場・倉庫・施設出荷_平均単価,ER_売上/受注_直近_PRD,✅,Cùng dataset
248150074,工場売上分析,チーム,APチーム名,ER_売上/受注_直近_PRD,647931224,材料別_工場・倉庫・施設売上,ER_売上/受注_直近_PRD,✅,Cùng dataset
248150074,工場売上分析,現場名（工場案件）,現場名,ER_現場名入り売上実績,647931224,材料別_工場・倉庫・施設売上,ER_売上/受注_直近_PRD,❌,Thiếu column
248150074,工場売上分析,担当者,AP担当者名,ER_売上/受注_直近_PRD,647931224,材料別_工場・倉庫・施設売上,ER_売上/受注_直近_PRD,✅,Cùng dataset
248150074,工場売上分析,営業所,AP営業所名,ER_売上/受注_直近_PRD,647931224,材料別_工場・倉庫・施設売上,ER_売上/受注_直近_PRD,✅,Cùng dataset
248150074,工場売上分析,売上時期,売上時期,ER_売上/受注_直近_PRD,647931224,材料別_工場・倉庫・施設売上,ER_売上/受注_直近_PRD,✅,Cùng dataset
836254252,物件種別修正用,コーナン（加盟金なし）,コーナン（加盟金なし）名,ER_現場名入り売上実績,916494563,ERAWAN_物件種別(すべて),ER_現場名入り売上実績,✅,Cùng dataset
836254252,物件種別修正用,施工店グループ（その他）,施工店グループ（その他）,ER_現場名入り売上実績,916494563,ERAWAN_物件種別(すべて),ER_現場名入り売上実績,✅,Cùng dataset
836254252,物件種別修正用,その他の詳細,"その他""の詳",ER_現場名入り売上実績,916494563,ERAWAN_物件種別(すべて),ER_現場名入り売上実績,✅,Cùng dataset
836254252,物件種別修正用,コーナン（加盟金あり）,コーナン（加盟金あり）名,ER_現場名入り売上実績,916494563,ERAWAN_物件種別(すべて),ER_現場名入り売上実績,✅,Cùng dataset
836254252,物件種別修正用,コーナン（加盟金なし）,コーナン（加盟金なし）名,ER_現場名入り売上実績,936888329,物件種別修正用一覧_コラボス,コラボス＋リペイント,❌,Thiếu column
836254252,物件種別修正用,施工店グループ（その他）,施工店グループ（その他）,ER_現場名入り売上実績,936888329,物件種別修正用一覧_コラボス,コラボス＋リペイント,❌,Thiếu column
836254252,物件種別修正用,その他の詳細,"その他""の詳",ER_現場名入り売上実績,936888329,物件種別修正用一覧_コラボス,コラボス＋リペイント,❌,Thiếu column
836254252,物件種別修正用,コーナン（加盟金あり）,コーナン（加盟金あり）名,ER_現場名入り売上実績,936888329,物件種別修正用一覧_コラボス,コラボス＋リペイント,❌,Thiếu column
836254252,物件種別修正用,コーナン（加盟金なし）,コーナン（加盟金なし）名,ER_現場名入り売上実績,1675340749,物件種別修正用一覧_ERAWAN,ER_現場名入り売上実績,✅,Cùng dataset
836254252,物件種別修正用,施工店グループ（その他）,施工店グループ（その他）,ER_現場名入り売上実績,1675340749,物件種別修正用一覧_ERAWAN,ER_現場名入り売上実績,✅,Cùng dataset
836254252,物件種別修正用,その他の詳細,"その他""の詳",ER_現場名入り売上実績,1675340749,物件種別修正用一覧_ERAWAN,ER_現場名入り売上実績,✅,Cùng dataset
836254252,物件種別修正用,コーナン（加盟金あり）,コーナン（加盟金あり）名,ER_現場名入り売上実績,1675340749,物件種別修正用一覧_ERAWAN,ER_現場名入り売上実績,✅,Cùng dataset
929628649,完工予測,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,430670634,前期 完工粗利進捗（完工・未完工集計）,コラボス＋リペイント（日別集計）,✅,Có column
929628649,完工予測,ユニット（コラボス）,ユニット,コラボス＋リペイント,430670634,前期 完工粗利進捗（完工・未完工集計）,コラボス＋リペイント（日別集計）,❌,Thiếu column
929628649,完工予測,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,430670634,前期 完工粗利進捗（完工・未完工集計）,コラボス＋リペイント（日別集計）,✅,Có column
929628649,完工予測,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,917263084,契約予定物件一覧（※フィルタはかかりません）,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,ユニット（コラボス）,ユニット,コラボス＋リペイント,917263084,契約予定物件一覧（※フィルタはかかりません）,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,917263084,契約予定物件一覧（※フィルタはかかりません）,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,67574147,今期 平均工事粗利,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,ユニット（コラボス）,ユニット,コラボス＋リペイント,67574147,今期 平均工事粗利,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,67574147,今期 平均工事粗利,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,761208411,坂本あテスト＿  完工粗利進捗（完工・未完工集計）,コラボス＋リペイント（日別集計）,✅,Có column
929628649,完工予測,ユニット（コラボス）,ユニット,コラボス＋リペイント,761208411,坂本あテスト＿  完工粗利進捗（完工・未完工集計）,コラボス＋リペイント（日別集計）,❌,Thiếu column
929628649,完工予測,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,761208411,坂本あテスト＿  完工粗利進捗（完工・未完工集計）,コラボス＋リペイント（日別集計）,✅,Có column
929628649,完工予測,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,958787017,前期 平均工事粗利,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,ユニット（コラボス）,ユニット,コラボス＋リペイント,958787017,前期 平均工事粗利,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,958787017,前期 平均工事粗利,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,1175704747,月別実績集計表（昨対比較含む）,コラボス＋リペイント（日別集計）,✅,Có column
929628649,完工予測,ユニット（コラボス）,ユニット,コラボス＋リペイント,1175704747,月別実績集計表（昨対比較含む）,コラボス＋リペイント（日別集計）,❌,Thiếu column
929628649,完工予測,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,1175704747,月別実績集計表（昨対比較含む）,コラボス＋リペイント（日別集計）,✅,Có column
929628649,完工予測,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,800198233,前期 数字進捗集計（案件・見積・契約）,コラボス＋リペイント（日別集計）,✅,Có column
929628649,完工予測,ユニット（コラボス）,ユニット,コラボス＋リペイント,800198233,前期 数字進捗集計（案件・見積・契約）,コラボス＋リペイント（日別集計）,❌,Thiếu column
929628649,完工予測,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,800198233,前期 数字進捗集計（案件・見積・契約）,コラボス＋リペイント（日別集計）,✅,Có column
929628649,完工予測,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,1962254929,工事粗利進捗（完工：確定分、未完工：完了予定日で集計）,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,ユニット（コラボス）,ユニット,コラボス＋リペイント,1962254929,工事粗利進捗（完工：確定分、未完工：完了予定日で集計）,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,1962254929,工事粗利進捗（完工：確定分、未完工：完了予定日で集計）,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,476260492,完工粗利進捗（完工・未完工集計）,コラボス＋リペイント（日別集計）,✅,Có column
929628649,完工予測,ユニット（コラボス）,ユニット,コラボス＋リペイント,476260492,完工粗利進捗（完工・未完工集計）,コラボス＋リペイント（日別集計）,❌,Thiếu column
929628649,完工予測,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,476260492,完工粗利進捗（完工・未完工集計）,コラボス＋リペイント（日別集計）,✅,Có column
929628649,完工予測,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,1183799360,前期 月別実績集計表（昨対比較含む),コラボス＋リペイント（日別集計）,✅,Có column
929628649,完工予測,ユニット（コラボス）,ユニット,コラボス＋リペイント,1183799360,前期 月別実績集計表（昨対比較含む),コラボス＋リペイント（日別集計）,❌,Thiếu column
929628649,完工予測,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,1183799360,前期 月別実績集計表（昨対比較含む),コラボス＋リペイント（日別集計）,✅,Có column
929628649,完工予測,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,1518625291,前期 平均契約金額,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,ユニット（コラボス）,ユニット,コラボス＋リペイント,1518625291,前期 平均契約金額,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,1518625291,前期 平均契約金額,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,255857016,完工物件一覧（完工確認済み、支払い基準日入力物件）,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,ユニット（コラボス）,ユニット,コラボス＋リペイント,255857016,完工物件一覧（完工確認済み、支払い基準日入力物件）,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,255857016,完工物件一覧（完工確認済み、支払い基準日入力物件）,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,2071676063,未完工物件一覧（工事完了予定日で抽出）,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,ユニット（コラボス）,ユニット,コラボス＋リペイント,2071676063,未完工物件一覧（工事完了予定日で抽出）,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,2071676063,未完工物件一覧（工事完了予定日で抽出）,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,203300921,数字進捗集計（案件・見積・契約）,コラボス＋リペイント（日別集計）,✅,Có column
929628649,完工予測,ユニット（コラボス）,ユニット,コラボス＋リペイント,203300921,数字進捗集計（案件・見積・契約）,コラボス＋リペイント（日別集計）,❌,Thiếu column
929628649,完工予測,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,203300921,数字進捗集計（案件・見積・契約）,コラボス＋リペイント（日別集計）,✅,Có column
929628649,完工予測,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,1584937308,今期 平均契約金額,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,ユニット（コラボス）,ユニット,コラボス＋リペイント,1584937308,今期 平均契約金額,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,1584937308,今期 平均契約金額,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,1918456637,プロテック手数料予実（完工粗利予測）,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,ユニット（コラボス）,ユニット,コラボス＋リペイント,1918456637,プロテック手数料予実（完工粗利予測）,コラボス＋リペイント,✅,Cùng dataset
929628649,完工予測,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,1918456637,プロテック手数料予実（完工粗利予測）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,ユニット（コラボス）,ユニット,コラボス＋リペイント,691225406,島忠_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,691225406,島忠_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,691225406,島忠_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,ユニット（コラボス）,ユニット,コラボス＋リペイント,491639767,DCM_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,491639767,DCM_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,491639767,DCM_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,ユニット（コラボス）,ユニット,コラボス＋リペイント,400199465,週次_DCM新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,400199465,週次_DCM新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,400199465,週次_DCM新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,ユニット（コラボス）,ユニット,コラボス＋リペイント,382663062,週次_一建設新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,382663062,週次_一建設新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,382663062,週次_一建設新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,ユニット（コラボス）,ユニット,コラボス＋リペイント,1234487589,一建設_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,1234487589,一建設_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,1234487589,一建設_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,ユニット（コラボス）,ユニット,コラボス＋リペイント,1252179431,コラボス_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,1252179431,コラボス_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,1252179431,コラボス_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,ユニット（コラボス）,ユニット,コラボス＋リペイント,1254719814,コーナン_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,1254719814,コーナン_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,1254719814,コーナン_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,ユニット（コラボス）,ユニット,コラボス＋リペイント,1094235989,関西電力_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,1094235989,関西電力_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,1094235989,関西電力_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,ユニット（コラボス）,ユニット,コラボス＋リペイント,431395086,週次_ヤマダデンキ新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,431395086,週次_ヤマダデンキ新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,431395086,週次_ヤマダデンキ新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,ユニット（コラボス）,ユニット,コラボス＋リペイント,1560170550,ヤマダデンキ_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,1560170550,ヤマダデンキ_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,1560170550,ヤマダデンキ_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,ユニット（コラボス）,ユニット,コラボス＋リペイント,620429819,週次_コーナン新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,620429819,週次_コーナン新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,620429819,週次_コーナン新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,ユニット（コラボス）,ユニット,コラボス＋リペイント,2133931667,週次_新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,2133931667,週次_新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,2133931667,週次_新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,ユニット（コラボス）,ユニット,コラボス＋リペイント,2060477552,週次_アイリスプラザ新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,2060477552,週次_アイリスプラザ新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,2060477552,週次_アイリスプラザ新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,ユニット（コラボス）,ユニット,コラボス＋リペイント,1517610841,コラボス_元請け別新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,1517610841,コラボス_元請け別新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,1517610841,コラボス_元請け別新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,ユニット（コラボス）,ユニット,コラボス＋リペイント,131473852,コラボス_元請会社別新規案件数（昨対比）.,コラボス＋リペイント（昨対集計用）,❌,Thiếu column
1134665337,プロテック案件実績,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,131473852,コラボス_元請会社別新規案件数（昨対比）.,コラボス＋リペイント（昨対集計用）,❌,Thiếu column
1134665337,プロテック案件実績,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,131473852,コラボス_元請会社別新規案件数（昨対比）.,コラボス＋リペイント（昨対集計用）,❌,Thiếu column
1134665337,プロテック案件実績,ユニット（コラボス）,ユニット,コラボス＋リペイント,222570016,月次_新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,222570016,月次_新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,222570016,月次_新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,ユニット（コラボス）,ユニット,コラボス＋リペイント,25999181,アイリスプラザ_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,25999181,アイリスプラザ_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,25999181,アイリスプラザ_累計新規案件数,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,ユニット（コラボス）,ユニット,コラボス＋リペイント,1039323943,案件一覧,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,1039323943,案件一覧,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,1039323943,案件一覧,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,ユニット（コラボス）,ユニット,コラボス＋リペイント,1322336018,週次_島忠新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,1322336018,週次_島忠新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,1322336018,週次_島忠新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,ユニット（コラボス）,ユニット,コラボス＋リペイント,1483605998,週次_関西電力新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,元請会社名（コラボス）,元請会社(表示修正),コラボス＋リペイント,1483605998,週次_関西電力新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1134665337,プロテック案件実績,営業担当（コラボス）,営業担当（文字化け修正）,コラボス＋リペイント,1483605998,週次_関西電力新規案件数（コラボス）,コラボス＋リペイント,✅,Cùng dataset
1206453601,アパマン売上分析,チーム,APチーム名,ER_売上/受注_直近_PRD,1228599687,商品別_アパマン出荷現場数,ER_売上/受注_直近_PRD,✅,Cùng dataset
1206453601,アパマン売上分析,売上時期,売上時期,ER_売上/受注_直近_PRD,1228599687,商品別_アパマン出荷現場数,ER_売上/受注_直近_PRD,✅,Cùng dataset
1206453601,アパマン売上分析,担当者,AP担当者名,ER_売上/受注_直近_PRD,1228599687,商品別_アパマン出荷現場数,ER_売上/受注_直近_PRD,✅,Cùng dataset
1206453601,アパマン売上分析,営業所,AP営業所名,ER_売上/受注_直近_PRD,1228599687,商品別_アパマン出荷現場数,ER_売上/受注_直近_PRD,✅,Cùng dataset
1206453601,アパマン売上分析,チーム,APチーム名,ER_売上/受注_直近_PRD,1037821389,月別_アパマン出荷社数,【大型出荷有無用】ER_売上/受注_直近_PRD,✅,Có column
1206453601,アパマン売上分析,売上時期,売上時期,ER_売上/受注_直近_PRD,1037821389,月別_アパマン出荷社数,【大型出荷有無用】ER_売上/受注_直近_PRD,✅,Có column
1206453601,アパマン売上分析,担当者,AP担当者名,ER_売上/受注_直近_PRD,1037821389,月別_アパマン出荷社数,【大型出荷有無用】ER_売上/受注_直近_PRD,✅,Có column
1206453601,アパマン売上分析,営業所,AP営業所名,ER_売上/受注_直近_PRD,1037821389,月別_アパマン出荷社数,【大型出荷有無用】ER_売上/受注_直近_PRD,✅,Có column
1206453601,アパマン売上分析,チーム,APチーム名,ER_売上/受注_直近_PRD,222412946,出荷済社数_アパマン,【大型出荷有無用】ER_売上/受注_直近_PRD,✅,Có column
1206453601,アパマン売上分析,売上時期,売上時期,ER_売上/受注_直近_PRD,222412946,出荷済社数_アパマン,【大型出荷有無用】ER_売上/受注_直近_PRD,✅,Có column
1206453601,アパマン売上分析,担当者,AP担当者名,ER_売上/受注_直近_PRD,222412946,出荷済社数_アパマン,【大型出荷有無用】ER_売上/受注_直近_PRD,✅,Có column
1206453601,アパマン売上分析,営業所,AP営業所名,ER_売上/受注_直近_PRD,222412946,出荷済社数_アパマン,【大型出荷有無用】ER_売上/受注_直近_PRD,✅,Có column
1206453601,アパマン売上分析,チーム,APチーム名,ER_売上/受注_直近_PRD,1098878064,ステータス別_アパマン出荷現場数,ER_売上/受注_直近_PRD,✅,Cùng dataset
1206453601,アパマン売上分析,売上時期,売上時期,ER_売上/受注_直近_PRD,1098878064,ステータス別_アパマン出荷現場数,ER_売上/受注_直近_PRD,✅,Cùng dataset
1206453601,アパマン売上分析,担当者,AP担当者名,ER_売上/受注_直近_PRD,1098878064,ステータス別_アパマン出荷現場数,ER_売上/受注_直近_PRD,✅,Cùng dataset
1206453601,アパマン売上分析,営業所,AP営業所名,ER_売上/受注_直近_PRD,1098878064,ステータス別_アパマン出荷現場数,ER_売上/受注_直近_PRD,✅,Cùng dataset
1206453601,アパマン売上分析,チーム,APチーム名,ER_売上/受注_直近_PRD,1653484524,ステータス別_アパマン出荷現場数_年比較,ER_売上/受注_直近_PRD,✅,Cùng dataset
1206453601,アパマン売上分析,売上時期,売上時期,ER_売上/受注_直近_PRD,1653484524,ステータス別_アパマン出荷現場数_年比較,ER_売上/受注_直近_PRD,✅,Cùng dataset
1206453601,アパマン売上分析,担当者,AP担当者名,ER_売上/受注_直近_PRD,1653484524,ステータス別_アパマン出荷現場数_年比較,ER_売上/受注_直近_PRD,✅,Cùng dataset
1206453601,アパマン売上分析,営業所,AP営業所名,ER_売上/受注_直近_PRD,1653484524,ステータス別_アパマン出荷現場数_年比較,ER_売上/受注_直近_PRD,✅,Cùng dataset
1206453601,アパマン売上分析,チーム,APチーム名,ER_売上/受注_直近_PRD,36646733,ステータス別_アパマン出荷_平均単価,ER_売上/受注_直近_PRD,✅,Cùng dataset
1206453601,アパマン売上分析,売上時期,売上時期,ER_売上/受注_直近_PRD,36646733,ステータス別_アパマン出荷_平均単価,ER_売上/受注_直近_PRD,✅,Cùng dataset
1206453601,アパマン売上分析,担当者,AP担当者名,ER_売上/受注_直近_PRD,36646733,ステータス別_アパマン出荷_平均単価,ER_売上/受注_直近_PRD,✅,Cùng dataset
1206453601,アパマン売上分析,営業所,AP営業所名,ER_売上/受注_直近_PRD,36646733,ステータス別_アパマン出荷_平均単価,ER_売上/受注_直近_PRD,✅,Cùng dataset
1206453601,アパマン売上分析,チーム,APチーム名,ER_売上/受注_直近_PRD,1538070797,ステータス別_アパマン売上,ER_売上/受注_直近_PRD,✅,Cùng dataset
1206453601,アパマン売上分析,売上時期,売上時期,ER_売上/受注_直近_PRD,1538070797,ステータス別_アパマン売上,ER_売上/受注_直近_PRD,✅,Cùng dataset
1206453601,アパマン売上分析,担当者,AP担当者名,ER_売上/受注_直近_PRD,1538070797,ステータス別_アパマン売上,ER_売上/受注_直近_PRD,✅,Cùng dataset
1206453601,アパマン売上分析,営業所,AP営業所名,ER_売上/受注_直近_PRD,1538070797,ステータス別_アパマン売上,ER_売上/受注_直近_PRD,✅,Cùng dataset
1206453601,アパマン売上分析,チーム,APチーム名,ER_売上/受注_直近_PRD,23606368,ステータス別_アパマン売上_年比較,ER_売上/受注_直近_PRD,✅,Cùng dataset
1206453601,アパマン売上分析,売上時期,売上時期,ER_売上/受注_直近_PRD,23606368,ステータス別_アパマン売上_年比較,ER_売上/受注_直近_PRD,✅,Cùng dataset
